lot_id,timestamp_hour,crop_type,temperature_C,humidity_RH,initial_quality,cnn_ripeness_score,transport_duration_h,T_ref_C,Q10,r_ref_per_day,delta_t_days,degradation_rate,cumulative_degradation_D,RSL_physics_days,RSL_actual_days,delta_RSL_ML_target_days
29,62,Tomato,24.55,61.31,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.96946,2.77527,7.2247,4.9374,-2.2873
29,63,Tomato,23.64,59.4,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.90982,2.81318,7.1868,4.7499,-2.4369
29,64,Tomato,22.55,60.44,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.84371,2.84833,7.1517,4.6827,-2.469
29,65,Tomato,21.48,59.43,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.78341,2.88098,7.119,4.6883,-2.4307
29,66,Tomato,21.49,59.06,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.78422,2.91365,7.0863,4.6946,-2.3917
29,67,Tomato,21.96,66.2,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.80983,2.94739,7.0526,4.5489,-2.5037
29,68,Tomato,22.71,69.2,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.85309,2.98294,7.0171,4.3413,-2.6758
29,69,Tomato,22.49,70.22,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.84054,3.01796,6.982,4.3957,-2.5864
29,70,Tomato,22.87,77.8,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.86303,3.05392,6.9461,4.2814,-2.6647
29,71,Tomato,23.27,73.81,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.88705,3.09088,6.9091,4.1127,-2.7964
29,72,Tomato,24.39,85.8,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.95873,3.13083,6.8692,3.6498,-3.2194
29,73,Tomato,25.52,84.25,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.03698,3.17404,6.826,3.6892,-3.1367
29,74,Tomato,26.46,83.45,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.10634,3.22013,6.7799,3.7246,-3.0552
29,75,Tomato,28.7,84.52,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.29224,3.27398,6.726,3.5895,-3.1365
29,76,Tomato,28.59,80.47,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.28272,3.32742,6.6726,3.5064,-3.1661
29,77,Tomato,26.57,84.77,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.1149,3.37388,6.6261,3.327,-3.2991
29,78,Tomato,27.58,84.58,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.19592,3.42371,6.5763,3.2992,-3.2771
29,79,Tomato,27.16,76.16,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.16188,3.47212,6.5279,3.3868,-3.1411
29,80,Tomato,28.14,77.75,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.24338,3.52393,6.4761,3.2922,-3.1839
29,81,Tomato,27.43,76.16,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.18363,3.57325,6.4268,3.4084,-3.0184
29,82,Tomato,27.29,65.45,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.17241,3.6221,6.3779,3.2091,-3.1688
29,83,Tomato,26.39,67.63,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.10119,3.66798,6.332,3.2395,-3.0925
29,84,Tomato,30.31,65.54,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.4448,3.72818,6.2718,3.2683,-3.0035
29,85,Tomato,24.19,66.38,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9453,3.76757,6.2324,2.9206,-3.3118
29,86,Tomato,22.48,59.74,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.83991,3.80256,6.1974,3.1331,-3.0643
29,87,Tomato,24.48,65.98,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9647,3.84276,6.1572,2.9573,-3.1999
29,88,Tomato,23.64,63.4,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.91008,3.88068,6.1193,2.7063,-3.4131
29,89,Tomato,20.3,64.78,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.72199,3.91076,6.0892,2.7615,-3.3277
29,90,Tomato,21.5,63.93,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.78452,3.94345,6.0566,2.6038,-3.4527
29,91,Tomato,22.12,69.53,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.81916,3.97758,6.0224,2.5238,-3.4987
29,92,Tomato,23.07,75.5,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.87448,4.01402,5.986,2.3351,-3.6509
29,93,Tomato,22.0,71.53,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.81241,4.04787,5.9521,2.3231,-3.629
29,94,Tomato,22.44,78.58,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.83753,4.08277,5.9172,2.0919,-3.8253
29,95,Tomato,24.57,76.3,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.97079,4.12321,5.8768,2.018,-3.8588
30,0,Tomato,33.0,80.39,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.74089,0.07254,9.9275,9.8336,-0.0938
30,1,Tomato,26.74,68.69,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.12845,0.11956,9.8804,9.908,0.0276
30,2,Tomato,26.32,59.05,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.09577,0.16521,9.8348,9.8961,0.0614
30,3,Tomato,25.88,66.09,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.06313,0.20951,9.7905,9.8919,0.1014
30,4,Tomato,24.02,64.06,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9346,0.24845,9.7515,9.6899,-0.0616
30,5,Tomato,22.44,65.98,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.83765,0.28335,9.7166,9.9086,0.192
30,6,Tomato,21.75,66.03,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.79843,0.31662,9.6834,9.7462,0.0629
30,7,Tomato,23.25,70.0,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.88556,0.35352,9.6465,9.6327,-0.0138
30,8,Tomato,22.25,62.16,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.82629,0.38795,9.6121,9.5907,-0.0214
30,9,Tomato,24.22,67.48,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.94748,0.42743,9.5726,9.4161,-0.1564
30,10,Tomato,21.45,67.9,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.78173,0.46,9.54,9.4677,-0.0723
30,11,Tomato,21.28,75.18,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.77283,0.4922,9.5078,9.5687,0.0609
30,12,Tomato,23.32,79.75,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.89003,0.52929,9.4707,9.5077,0.037
30,13,Tomato,22.66,77.69,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.85012,0.56471,9.4353,9.4842,0.0489
30,14,Tomato,24.73,83.4,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.98149,0.6056,9.3944,9.3554,-0.039
30,15,Tomato,24.03,81.61,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.93511,0.64456,9.3554,9.2971,-0.0583
30,16,Tomato,26.54,85.5,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.11281,0.69093,9.3091,9.309,-0.0
30,17,Tomato,28.11,82.1,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.24092,0.74264,9.2574,9.2849,0.0276
30,18,Tomato,27.48,77.48,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.18757,0.79212,9.2079,9.0514,-0.1565
30,19,Tomato,27.92,83.58,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.22449,0.84314,9.1569,9.1022,-0.0547
30,20,Tomato,29.15,81.06,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.33355,0.8987,9.1013,9.1093,0.008
30,21,Tomato,28.21,73.45,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.2488,0.95074,9.0493,8.9078,-0.1415
30,22,Tomato,27.77,71.4,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.21178,1.00123,8.9988,9.0946,0.0958
30,23,Tomato,25.97,71.48,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.06965,1.0458,8.9542,8.989,0.0348
30,24,Tomato,26.01,67.37,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.07278,1.0905,8.9095,9.069,0.1595
30,25,Tomato,26.49,67.25,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.1091,1.13671,8.8633,8.8942,0.0309
30,26,Tomato,25.95,64.13,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.06797,1.18121,8.8188,8.9355,0.1167
30,27,Tomato,25.63,73.91,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.04448,1.22473,8.7753,8.6053,-0.17
30,28,Tomato,23.89,59.99,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.92594,1.26331,8.7367,8.6472,-0.0895
30,29,Tomato,23.3,59.55,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.88873,1.30034,8.6997,8.7274,0.0277
30,30,Tomato,29.32,66.19,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.34923,1.35656,8.6434,8.6097,-0.0337
30,31,Tomato,22.59,63.15,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.84614,1.39181,8.6082,8.6417,0.0335
30,32,Tomato,22.52,67.71,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.84202,1.4269,8.5731,8.6284,0.0553
30,33,Tomato,22.99,80.07,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.86975,1.46314,8.5369,8.4424,-0.0945
30,34,Tomato,22.25,70.41,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.82662,1.49758,8.5024,8.4586,-0.0438
30,35,Tomato,21.04,71.36,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.76013,1.52925,8.4707,8.3237,-0.147
30,36,Tomato,24.2,76.83,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9458,1.56866,8.4313,8.4725,0.0411
30,37,Tomato,24.93,84.69,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9952,1.61013,8.3899,8.25,-0.1399
30,38,Tomato,23.28,78.53,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.88735,1.6471,8.3529,8.3263,-0.0266
30,39,Tomato,26.07,73.96,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.07698,1.69197,8.308,8.3707,0.0627
30,40,Tomato,24.7,83.01,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.97947,1.73278,8.2672,8.1092,-0.158
30,41,Tomato,26.83,84.98,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.13537,1.78009,8.2199,8.1201,-0.0998
30,42,Tomato,27.89,80.87,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.22203,1.83101,8.169,8.0502,-0.1188
30,43,Tomato,26.69,78.54,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.12444,1.87786,8.1221,8.0235,-0.0986
30,44,Tomato,28.38,78.98,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.26429,1.93054,8.0695,7.7435,-0.326
30,45,Tomato,27.34,73.36,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.17632,1.97955,8.0204,8.0166,-0.0038
30,46,Tomato,27.29,78.69,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.17196,2.02839,7.9716,7.865,-0.1066
30,47,Tomato,27.3,66.66,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.17265,2.07725,7.9228,8.0232,0.1004
30,48,Tomato,25.39,67.74,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.02721,2.12005,7.88,8.0315,0.1515
30,49,Tomato,30.35,62.23,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.4493,2.18043,7.8196,7.8506,0.031
30,50,Tomato,25.19,62.49,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.01361,2.22267,7.7773,7.8336,0.0562
30,51,Tomato,24.67,59.23,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.97764,2.2634,7.7366,7.7676,0.031
30,52,Tomato,25.1,63.84,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.00692,2.30536,7.6946,7.7768,0.0821
30,53,Tomato,24.01,64.38,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.93393,2.34427,7.6557,7.6288,-0.0269
30,54,Tomato,23.46,60.69,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.89866,2.38172,7.6183,7.6959,0.0776
30,55,Tomato,21.31,67.18,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.77452,2.41399,7.586,7.6522,0.0662
30,56,Tomato,21.08,62.6,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.76207,2.44574,7.5543,7.5926,0.0384
30,57,Tomato,21.33,67.03,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.7754,2.47805,7.522,7.4798,-0.0421
30,58,Tomato,24.07,71.59,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.93788,2.51713,7.4829,7.4943,0.0114
30,59,Tomato,23.51,75.67,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.90196,2.55471,7.4453,7.3518,-0.0935
30,60,Tomato,21.33,72.2,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.77563,2.58703,7.413,7.2972,-0.1158
30,61,Tomato,24.08,78.51,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.93822,2.62612,7.3739,7.209,-0.1649
30,62,Tomato,23.71,86.98,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.91416,2.66421,7.3358,6.9765,-0.3593
30,63,Tomato,24.99,77.24,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.99941,2.70585,7.2941,7.2777,-0.0165
30,64,Tomato,24.38,79.82,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.95762,2.74575,7.2542,7.1323,-0.122
30,65,Tomato,29.18,84.07,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.33581,2.80141,7.1986,6.8519,-0.3467
30,66,Tomato,28.95,86.86,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.31522,2.85621,7.1438,6.7149,-0.4289
30,67,Tomato,26.8,77.65,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.13301,2.90342,7.0966,6.976,-0.1205
30,68,Tomato,28.11,79.39,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.24084,2.95512,7.0449,6.9525,-0.0924
30,69,Tomato,33.69,81.18,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.82656,3.03123,6.9688,6.9618,-0.0069
30,70,Tomato,28.35,75.15,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.26135,3.08379,6.9162,6.6989,-0.2173
30,71,Tomato,28.29,69.51,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.25597,3.13612,6.8639,6.8177,-0.0462
30,72,Tomato,27.15,69.23,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.16035,3.18447,6.8155,6.9212,0.1057
30,73,Tomato,26.47,66.91,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.10731,3.2306,6.7694,6.6599,-0.1095
30,74,Tomato,25.64,62.58,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.04515,3.27415,6.7258,6.7133,-0.0125
30,75,Tomato,25.3,64.11,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.02085,3.31669,6.6833,6.8181,0.1347
30,76,Tomato,23.97,61.55,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.93086,3.35547,6.6445,6.7606,0.1161
30,77,Tomato,23.66,58.82,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.91146,3.39345,6.6065,6.8153,0.2087
30,78,Tomato,21.61,67.59,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.79075,3.4264,6.5736,6.4497,-0.1239
30,79,Tomato,22.54,59.94,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.84295,3.46152,6.5385,6.6035,0.0651
30,80,Tomato,24.45,63.82,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.96244,3.50162,6.4984,6.6578,0.1594
30,81,Tomato,21.69,69.38,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.79495,3.53475,6.4653,6.3459,-0.1194
30,82,Tomato,23.83,71.91,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.92206,3.57317,6.4268,6.5073,0.0805
30,83,Tomato,23.71,76.41,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.91417,3.61126,6.3887,6.326,-0.0628
30,84,Tomato,22.26,74.27,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.82726,3.64572,6.3543,6.2049,-0.1494
30,85,Tomato,24.85,82.28,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.98942,3.68695,6.313,6.119,-0.1941
30,86,Tomato,26.5,81.92,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.10941,3.73318,6.2668,5.9709,-0.296
30,87,Tomato,26.07,79.35,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.07705,3.77805,6.2219,6.1635,-0.0584
30,88,Tomato,26.72,83.35,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.12666,3.825,6.175,5.6954,-0.4796
30,89,Tomato,26.49,80.68,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.10852,3.87118,6.1288,5.798,-0.3308
30,90,Tomato,27.92,78.83,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.22401,3.92219,6.0778,5.8658,-0.212
30,91,Tomato,26.79,77.45,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.13213,3.96936,6.0306,5.8715,-0.1591
30,92,Tomato,29.48,79.96,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.364,4.02619,5.9738,5.7645,-0.2094
30,93,Tomato,27.14,81.33,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.15976,4.07451,5.9255,5.6549,-0.2705
30,94,Tomato,27.23,75.07,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.16694,4.12314,5.8769,5.6776,-0.1993
30,95,Tomato,28.75,72.13,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.29669,4.17716,5.8228,5.8324,0.0096
31,0,Tomato,27.33,81.96,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.17545,0.04898,9.951,10.0,0.049
31,1,Tomato,29.33,84.58,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.35044,0.10525,9.8948,9.9294,0.0346
31,2,Tomato,28.99,83.05,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.3185,0.16018,9.8398,9.7335,-0.1064
31,3,Tomato,28.05,74.33,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.23579,0.21167,9.7883,9.8798,0.0915
31,4,Tomato,33.3,75.43,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.77739,0.28573,9.7143,9.4617,-0.2526
31,5,Tomato,28.16,77.87,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.24483,0.3376,9.6624,9.5059,-0.1565
31,6,Tomato,27.63,73.42,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.19981,0.38759,9.6124,9.3173,-0.2951
31,7,Tomato,26.71,61.42,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.12564,0.43449,9.5655,9.3806,-0.1849
31,8,Tomato,25.54,60.84,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.03842,0.47776,9.5222,9.1428,-0.3795
31,9,Tomato,26.29,63.54,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.09388,0.52334,9.4767,8.9886,-0.4881
31,10,Tomato,22.84,60.38,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.86114,0.55922,9.4408,9.1138,-0.327
31,11,Tomato,22.13,63.83,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.81965,0.59337,9.4066,9.058,-0.3486
31,12,Tomato,22.52,62.88,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.8423,0.62847,9.3715,8.9505,-0.421
31,13,Tomato,22.45,64.07,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.83819,0.66339,9.3366,8.9162,-0.4204
31,14,Tomato,20.08,66.99,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.71102,0.69302,9.307,8.5811,-0.7259
31,15,Tomato,22.04,71.82,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.81436,0.72695,9.2731,8.8148,-0.4582
31,16,Tomato,22.14,73.97,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.82002,0.76112,9.2389,8.4159,-0.823
31,17,Tomato,22.52,70.76,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.84209,0.7962,9.2038,8.5291,-0.6747
31,18,Tomato,22.41,76.92,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.83567,0.83102,9.169,8.4737,-0.6953
31,19,Tomato,28.15,75.29,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.24442,0.88287,9.1171,8.2102,-0.9069
31,20,Tomato,25.16,77.04,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.01097,0.925,9.075,8.3231,-0.7519
31,21,Tomato,24.45,81.67,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.96252,0.9651,9.0349,7.9794,-1.0555
31,22,Tomato,26.37,77.16,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.09991,1.01093,8.9891,7.9283,-1.0608
31,23,Tomato,27.15,85.45,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.16089,1.0593,8.9407,7.7124,-1.2283
31,24,Tomato,27.83,78.16,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.2171,1.11002,8.89,7.8614,-1.0286
31,25,Tomato,27.41,73.87,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.18221,1.15927,8.8407,7.7909,-1.0498
31,26,Tomato,28.68,72.31,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.291,1.21307,8.7869,7.6248,-1.1622
31,27,Tomato,27.58,83.72,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.19617,1.26291,8.7371,7.484,-1.2531
31,28,Tomato,28.19,73.02,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.24709,1.31487,8.6851,7.5351,-1.15
31,29,Tomato,28.84,67.81,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.30529,1.36926,8.6307,7.4381,-1.1926
31,30,Tomato,27.7,71.44,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.2061,1.41951,8.5805,7.2965,-1.284
31,31,Tomato,26.23,61.18,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.0887,1.46487,8.5351,7.1301,-1.405
31,32,Tomato,24.45,64.94,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.96246,1.50497,8.495,7.1702,-1.3248
31,33,Tomato,26.78,65.04,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.13152,1.55212,8.4479,6.9959,-1.452
31,34,Tomato,23.97,63.41,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.93096,1.59091,8.4091,6.9132,-1.4958
31,35,Tomato,22.94,62.27,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.86683,1.62703,8.373,6.983,-1.39
31,36,Tomato,21.39,62.59,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.7788,1.65948,8.3405,6.8307,-1.5098
31,37,Tomato,21.98,62.72,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.81095,1.69327,8.3067,6.6318,-1.675
31,38,Tomato,20.45,65.54,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.72938,1.72366,8.2763,6.5175,-1.7588
31,39,Tomato,22.28,61.28,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.82805,1.75816,8.2418,6.5261,-1.7157
31,40,Tomato,21.6,71.4,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.78977,1.79107,8.2089,6.3027,-1.9063
31,41,Tomato,24.59,81.92,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.97221,1.83158,8.1684,6.3251,-1.8434
31,42,Tomato,22.5,67.71,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.8408,1.86661,8.1334,6.2313,-1.9021
31,43,Tomato,23.66,76.87,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.91133,1.90458,8.0954,6.1324,-1.963
31,44,Tomato,23.46,76.84,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.89879,1.94203,8.058,6.0626,-1.9954
31,45,Tomato,24.83,75.24,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.98836,1.98322,8.0168,5.7309,-2.2859
31,46,Tomato,27.85,83.96,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.21807,2.03397,7.966,5.7235,-2.2425
31,47,Tomato,27.02,81.39,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.15049,2.08191,7.9181,5.7009,-2.2172
31,48,Tomato,29.08,82.46,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.32665,2.13718,7.8628,5.5481,-2.3147
31,49,Tomato,27.05,80.03,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.1528,2.18522,7.8148,5.5762,-2.2385
31,50,Tomato,28.01,85.05,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.23199,2.23655,7.7635,5.3879,-2.3756
31,51,Tomato,27.65,78.01,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.20154,2.28661,7.7134,5.5195,-2.1938
31,52,Tomato,27.96,77.05,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.22748,2.33776,7.6622,5.2474,-2.4149
31,53,Tomato,27.75,65.04,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.21033,2.38819,7.6118,5.284,-2.3278
31,54,Tomato,27.13,69.09,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.15945,2.4365,7.5635,5.2651,-2.2984
31,55,Tomato,24.28,70.32,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.95154,2.47615,7.5239,5.0762,-2.4477
31,56,Tomato,25.73,61.79,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,1.0522,2.51999,7.48,4.9873,-2.4927
31,57,Tomato,24.89,64.34,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.99222,2.56133,7.4387,4.9536,-2.4851
31,58,Tomato,23.63,64.44,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.90969,2.59923,7.4008,4.8754,-2.5253
31,59,Tomato,23.34,62.49,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.89139,2.63637,7.3636,4.7712,-2.5924
31,60,Tomato,24.31,63.31,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.95351,2.6761,7.3239,4.6452,-2.6787
31,61,Tomato,23.05,59.63,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.87342,2.7125,7.2875,4.4982,-2.7893
31,62,Tomato,22.8,63.36,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.85853,2.74827,7.2517,4.4881,-2.7637
31,63,Tomato,21.22,68.94,0.952,0.589,35.04,25.0,2.0,1.0,0.041667,0.76933,2.78032,7.2197,4.3426,-2.8771
